category,date,contents,title
모두의공원,2019-02-26,"현재 KT 500+, 100M 사용중인데 집 IPTV가 Btv이기도 하고.. 어째 KT보다 못한게 Btv 만 켰다하면 인터넷 속도가 확 느려지는 느낌도 있고.. Btv 추가 신청한 부분도 있고 해서 광랜 100M에서 500M 반기가로...",<span><b>SKB</b> 인터넷 반기가로 신청 했습니다 : 클리앙</span>
모두의공원,2019-02-25,", kt 쓰다가 이번에 유플러스로 옮겼는데 비교 불가네요. 그나마 kt가 조금 낫고 ,는 뭐.. 재생하면 480p로 시작하지를 않나 4k 콘텐츠를 보는 내내 720p에서 1080p로 왔다 갔다 했는데 유플은 재생과 동시...",<span>넷플릭스는 유플러스가 최고네요 : 클리앙</span>
모두의공원,2019-02-25," 100메가 인터넷 사용중입니다. 기존에 2대 보고 있을때 셋톱박스는 UHD+FHD 조합이었는데, 3대 째 신청했더니 기존 UHD를 철수 시키고 FHD 3대를 들여놓더라구요. 이유는 100메가 인터넷에서는 UHD를 해줄...","<span>부모님댁에 BTV 셋톱박스를 3대 놓으려고 했더니, 모두 FHD로만 가능하다고 하네요. : 클리앙</span>"
모두의공원,2019-02-23,"들어갈 정품배터리만 따로 3~4만원 주고 사서 넣었습니다. 흠.. 한번 완충상태길래 전원을 내려봤는데 (,모뎀+공유기+서버컴+시놀로지NAS 물려둠) 순식간에 쭉쭉 빠집니다 ㅋㅋㅋ 1분만에 거의 10% 빠진거...",<span>APC꺼 UPS를 구매했는데 생각보다 배터리가 후딱 다네요 ㄷㄷ : 클리앙</span>
모두의공원,2019-02-21,"지금 현재 티브로드 동축케이블로 디지털알뜰형(8vsb) 보고 있는데, 상품이 없어진다거나 그러진 않겠죠? 저렴하게 잘 보고 있는데....",<span><b>SKB</b>가 티브로드 인수합병한다는데... : 클리앙</span>
모두의공원,2018-11-22,"날에는 유튜브같은 해외서비스 이용할때 보면 유플러스는 버벅거리거나 문제일으키는 일이 많았었는데 요즘은 캐시서버도 잘 되있다보니 넷플이나 유튭도 문제 없는거 같더군요 근데 ,는?????? ㅋㅋ",<span>요즘 유플러스 유선인터넷도 쓸만한가봅니다 : 클리앙</span>
모두의공원,2018-11-22,"tv화면이 정지되더니 진행조차 안되고 모뎀재부팅하니 또 잘되는데.. 한두번도 아니고... 100메가 쓸땐 문제 없더니 기가로 올리고 장난아니네요 새벽에도 멈춰서 안되겠다 싶어 그냥 ,인터넷 사용중입니다 후우..",<span>KT 인터넷 또 말썽입니다 : 클리앙</span>
모두의공원,2018-11-21,가온미디어에서 제조하였네요,<span><b>SKB</b> 안드로이드 셋탑이 곧 새로 나오려나 봅니다.jpg : 클리앙</span>
모두의공원,2018-11-20," 사용하다 KT넘어왔는데.. 정확하게 150GB 사용하자마자 QoS걸린다고 브라우저 화면에 뙇... 그런데 신규가입자들은 한달 여유준다고...? 12월달까지는 QoS 안걸린다네요. 그 이후로는 100Mbps로 ㅋㅋ ,쓸때...",<span>KT 기가인터넷은 QoS 칼차단이군요 ㄷㄷ : 클리앙</span>
모두의공원,2019-02-21,"인터넷+TV 쓰고있는데, 원래 온가족이 SKT라 인터넷+TV를 SK브로드밴드로 옮기려고 했었거든요.. 위약금문제나 ,로 옮기면 지금 가격보다 올라가서 약정 끝날 때 까지 존버중이었는데 결국 SK가 티브로드를...",<span>SKT가 결국 티브로드를 먹는군요.. : 클리앙</span>
모두의공원,2019-02-19,"수가 없었습니다. 그런데 얼마 전 뭉치님께서 올려주신 글을 보고 어떤 문제인지 깨닫게 되었습니다. , 공유기에 IPTIME 공유기를 물려놓고 거기에서 NAS, PC, PS4를 연결해서 사용하는데 , 공유기가...",<span>드디어 NAS를 제대로 쓰기 시작했습니다 ㅠㅠ : 클리앙</span>
모두의공원,2019-02-16,"버벅거리고, 평소와 달라서 이상하다..이상하다 생각하다 ipconfig 로 정보를 봤더니.. kT 인터넷이 , 로 변경된겁니다. 하.. @.@ 이런.. 미친.. ㅡㅡ; 짜증이 확 납니다. 아마도, 지난주 이사온 아래집이...",<span>사용중인 KT인터넷이 저도모르게 <b>SKB</b> 로 바꼈습니다. @.@ : 클리앙</span>
모두의공원,2019-02-16,"체감상 유선랜의 반 정도 나오는 곳 같아요 ,라 무선공유기 바꾸기도 어려워요 ㅠ",<span>집 와이파이 속도 어떤가요? : 클리앙</span>
모두의공원,2019-02-15,"DNS 질의를 통해 웹 페이지를 가지고 있는 서버의 IP를 획득합니다. 그리고 DNS는 통신사업자(KT, SK, ,, LG 등)가 대부분 운용중이고(캐싱이지만) 사용자 PC등에서 별도의 설정을 하지 않는한 통신사업자의...",<span>SNI 까보는게 불법인 이유와 정상적인(합법적인) 사이트 접근차단의 방법... : 클리앙</span>
모두의공원,2018-11-19,http://naver.me/Ghtyv88Y sk는 광케이블 포설할 생각이 없나보네요 8k를 동축망에서 되게 하다니.,"<span><b>SKB</b>, 8K UHD급 IPTV 트래픽 전송 성공 : 클리앙</span>"
모두의공원,2018-11-19, 반기가 쓰고 있다 3년약정이 다 끝나서 KT로 이동했습니다. 방금 공유기랑 원래 설치되어있던 서버들 다시 연결하고 후기남겨봐요. 일단 셋탑박스는 기가지니2라는걸 주는데 일단 스펙표만 보면 3사중에서...,<span><b>SKB</b> -&amp;gt; KT 인터넷 이동 후기 : 클리앙</span>
모두의공원,2018-11-16,"요즘 KT 상태도 안좋고 그냥 SKT로 신규회선을 추가했습니다. 단순하게 핸드폰만 할인해주는것도 아니고 ,인터넷도 결합하면 할인받는 혜자같은 결합할인제도인것 같아 아버지도 얼마전 번호이동하였습니다...",<span>SKT로 정착하고 있습니다. : 클리앙</span>
모두의공원,2018-11-12,"100메가 쓸때에는 문제가 없었는데 A/S를 불러도 상황이 여전히 나아지지 않네요 -_-; 결국 100메가짜리 ,하나 회선 파서 온가족 할인 년수도 늘릴겸 백업용으로 사용중이긴 한데.. 이렇게 생각해보면 꼭 사용...",<span>10Giga 인터넷 고민되네요 : 클리앙</span>
모두의공원,2019-02-19,케이블 회사들 인수 합병전이 곧... 통신서비스 중 IPTV/VOD만 매출이 늘었대요..,<span><b>SKB</b> 티브로드 인수 검토.기사 : 클리앙</span>
모두의공원,2019-02-18,"티브로드 8vsb방식으로 보고 있는데, ,랑 합병한다는 얘길 듣고 이런 방식도 없어지는 거 아닌가하는 불안함이... 일반 디지털방송대비 저렴하게 잘 보고있거든요.",<span>케이블tv 8vsb 가입자분들 계신가요? : 클리앙</span>
모두의공원,2019-02-18,https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004094556 남아있는 딜라이브는 누구한테 갈려나요,"<span><b>SKB</b>, 티브로드와 합병…유료방송 '빅3' 체제로 : 클리앙</span>"
모두의공원,2018-10-17,"유튜브 서버 터졌네요 ㄷㄷㄷ SKT와 , 사용중입니다.",<span>구글 유튜브 서버 터졌네요.</span>
모두의공원,2018-10-15,나 U+은 안그러던데 KT는 대략적인 위치도 나오더군요 아마 근처 전화국(?)위치이던데 유달리 KT만 대략적인 위치가 나오더군요 고정IP라면 이해가 가능한데 유동에서도 가능한건 KT가 유일하더군요,<span>IP주소하니 KT는 주소로 대략적인 위치도 알수 있더군요</span>
모두의공원,2018-10-15,"예전에 비하면 확실히 속도가 나아진것 같기도 싶네요. 100M 인터넷이긴 한데.. 그렇게 구리구리하던 속도가 그나마 나아졌습니다. (아 물론 Real FTTH 입니다.) KT를 메인, ,를 백업망으로 사용중입니다.",<span><b>SKB</b> fast.com 속도측정 해봤습니다 'ㅅ'</span>
모두의공원,2018-10-15,"다른 분들도 그러신가요? 와이파이로 해서 대전 하다보면 또는 상대 매칭 찾는 중에 통신에러가 떠요. (, 씁니다) 아까 게임 1라운드 지면서 통신에러 떴는데 상대방분이 캡쳐와 함께 애잔하다고 메시지를...",<span>철권7 하다 보면 가끔 끊깁니다.(걍 넋두리) : 클리앙</span>
모두의공원,2019-02-13,"번거로움은 없앴습니다. 다만 현 사태는 DNS 보안으로는 해결되지 않으므로 딱히 쓸모는 없겠네요. 저는 , 망을 사용하고 있고 어제(2.12)부터 차단이 시작된걸 확인하였습니다. DOH를 활성화 해도 차단이...",<span>한발 늦은 DNS over HTTPS 프로그램 완성... : 클리앙</span>
모두의공원,2019-02-12,"에서 인터넷과 TV를 사용중에 있습니다. TV에서 홈쇼핑이 보기 싫어서 채널 리스트에서 없애서 속이 시원했는데, 갑자기 SK Stoa라는 쇼핑채널은 삭제가 않되네요. 오늘 시간이 나서 고객센터에 물었더니...",<span><b>SKB</b> TV에서 홈쇼핑 삭제 : 클리앙</span>
모두의공원,2019-02-12,"들어가봤는데 vpn 없이 잘만 들어가지더군요. 확인해보니 케이블티비에서 제공하는 인터넷이었습니다. , 같은 대형사만 틀어막고 warnning으로 돌리나 봅니다. 기억을 더듬어보면 예전 동네에서 유아시스인가...",<span>소규모 케이블인터넷은 접속차단 안했습니다 (11일이전 까지는) : 클리앙</span>
모두의공원,2019-01-27," 100메가 사용중인데, 다운 40메가 업로드 73메가 나오네요. 넷플릭스 볼 때도 화질 변화가 거의 없이 고화질 (720P) 이상 꾸준히 뽑아 줍니다. 정말 속도 안 나오시는 분들, 특히 기가망에서도 처참한 분들...",<span>넷플릭스 속도 저는 만족스럽네요. : 클리앙</span>
모두의공원,2019-01-27,뷰잉에선 확인할 방법은 없으나 육안으론 4K까지 잘 올라갑니다. 유지도 잘 되는듯 보이구요. 궁금해서 피씨이용해서 확인해보니... 윈도우10 넷플릭스 앱 이용해서 새벽 두시쯤 테스트 했는데 비트레이트 8000...,<span><b>SKB</b> 넷플릭스 4K 테스트 결과 : 클리앙</span>
모두의공원,2019-01-27,27일 IT(정보기술)업계와 당국 등에 따르면 페이스북은 향후 2년간 SK브로드밴드에 상당 규모의 망 사용료를 지급하기로 최근 합의했다. 페이스북이 작년 7월 계약 기간 종료 이후 갱신 협상을 하는 KT와도 계약...,<span>페이스북·<b>SKB</b> 망사용료 계약…구글·넷플릭스도 영향받나. GISA : 클리앙</span>
모두의공원,2019-01-27,"보고 드라이버도 바꿔보고 브라우저는 에지 사용해보고 확인사항 다 확인해봐도 안돼서 검색좀 해보니 ,는 안되더라...가 많더군요. ㅠㅠ 그래서 포기하고 있었는데 회선 증설 어쩌고 하는 게시물 보고 지금...",<span>SKB도 넷플릭스 4K 지원되네요. : 클리앙</span>
모두의공원,2018-11-11,"자취방에서 임대인이 KT와의 계약이 끝났다며 본의아니게 ,로 쓰고 있습니다. KT에는 없던 공유기를 제공해주는데 솔직히 필요없어서 그냥 기존에 쓰던 asus공유기 연결해서 쓰는중인데요. 뭐 인터넷 자체...",<span><b>SKB</b>쓰고 있는데요. : 클리앙</span>
모두의공원,2018-11-10,"참고하세요 경기도 고양시 덕양구 관산동 ,광랜 + 파복 퀀텀(ad블럭) + ac1900 저는 속도 잘나오네요 ;;;; 4k 도 잘나오고 평소랑 같습니다.",<span>유투브 잘나오네요 : 클리앙</span>
모두의공원,2018-11-09,FAST가 너무 안나와사 다른걸 해보니 차이가 나도 너무 나네요.. 이건 앱 서버 문제일까요? 아니면 측정루트가 다른걸까요??,<span><b>SKB</b> 인터넷 속도 측정이 앱마다 차이가 너무 나네요. : 클리앙</span>
모두의공원,2018-11-06,"발빠르게 적용해 서비스해온 애들이구요. UI가 좀 아쉬운건 있지만 아이들나라는 킬러콘텐츠 그자체 ;;; ,의 Btv가 이번에 안드로이드 TV OS를 탑재한 신형 셋톱박스를 내놓을거라는 말이 있던데, 인터넷 품질...",<span>SKB도 안드로이드TV OS로 넘어가면 KT만 남았네요 ;; : 클리앙</span>
모두의공원,2018-11-03,"온가족 30년 가보려고 지금 합 6년 빨리 채워보려고 sk로 이동시켜드렸습니다 인터넷도 ,라 토탈 4회선인데 앞으로 4년만 버티기만해도 20년은 채우겠네요 ㅠㅠ 아버지가 90년도에 쓰시던 sk 번호를 해지...",<span>부모님 두분다 sk로 번이 해드렸네요. : 클리앙</span>
모두의공원,2018-10-26,"집에 유선은 [데스크탑 1대], [웹서버 1대] 그리고 , 셋탑박스도 SMB에 접속할 수 있도록 공유기에 물려있는데, 이것은 논외로 하구요 무선은 내부 스트리밍용 랩탑 1대 개인용 랩탑 2대 (수시로 와이파이 접속...",<span>sk 브로드밴드가 mac address를 불법으로 수집하는 것 같아요 : 클리앙</span>
모두의공원,2018-10-25,"게일이 암드랑 궁합이 안좋다고 하더니 이런걸 보고 하는 소린가 바요... 램은 깔끔하게 2400으로;;;;;; , 기가와이파이가 레이턴시가 너무 쓰레기라 as 신청해서 와이파이 바꿨습니다.. 속도는 잘...","<span>데스크탑 오버클럭킹, <b>skb</b> 와이파이... : 클리앙</span>"
모두의공원,2019-02-01,"물린 집 데탑과 직장 데탑 사이에는 안 일어났습니다...) 그런가보다... 하고 넘어갔는데 얼마전에 , 인터넷 셋톱박스(광케이블 들어와서 인터넷과전화로 분배하는 기기)가 죽고 나서 교체했고 혹시나...",<span>인터넷 죽는게 공유기 문제가 아니였나봅니다. : 클리앙</span>
모두의공원,2019-01-30,"느린지, 제가 일을 해야 하는 접속이 안되어서 ... 종종 그러하듯이 LTE 테더링을 합니다... LTE를 하나 ,를 쓰나 결국 같은 망으로 합처질 텐데... LTE 테더링이 휠씬 빠릅니다 ㅠㅠ 근데 사실 LTE가 유선...",<span><b>SKB</b> 사용자는 집에서 테터링을 씁니다... : 클리앙</span>
모두의공원,2019-01-30,같은 네트워크에서 측정한 fast.com 속도입니다. 속도가 다르게 나오네요...?! 유선(노트북) 무선(스마트폰),<span><b>SKB</b> fast.com 속도.png : 클리앙</span>
모두의공원,2019-01-30,"킹덤좀 볼라고 했더니 이거 끊겨도 너무 끊기네요 5분 재생하면 10분 로딩 -ㅅ-;;; 인터넷사용료도 비싸게 내는데 와....욕이 이 삐삐같은 진짜 다시 ,로 돌아가고 싶은 심정입니다.",<span>KT 인터넷 너무하네요 : 클리앙</span>
모두의공원,2018-10-05,"시절 속도와 핑에 목매 살았던지라... 월 5만씩 내고 비싼 KT 회선 썼던 기억이 납니다. 요새는 그냥 , 제일 싼거 (100메가 라인) 넣어 쓰는데 이번에 추가한 회선은 월 1.7만 정도네요 그래도 맥os 새로 나온...",<span>기가 인터넷까지는 필요없더군요</span>
모두의공원,2018-10-03,윈도우 업데이트 받고 있는데... TV가 뚝뚝 끊어지고 있는 개그를 선보이고 있습니다. ㅎㅎㅎ 아침부터 빡이 쳐옵니다. 이기 뭐하는 짓인지 모르겠어요,<span><b>SKB</b>... 아침부터 개그하네요</span>
모두의공원,2018-09-28, 해외망은 엄청 느린데.. SKT 해외망은 엄청 빠르네요... 해외망 속도 제한 안걸어놨나 보네요..,<span>SKT 해외망 속도.png : 클리앙</span>
모두의공원,2018-09-17,"최근 사용해본게 , 일반 셋탑을 2년전까지 사용하다가 어제 , 스마트UHD 셋탑을 인증 받아서 FHD TV로 일단 사용하기 시작했는데... 예전 셋탑들 보다 확실히 채널 변경이나 그런것들이 빠르네요 ㅋㅋㅋㅋ...",<span>2년만에 <b>SKB</b> 스마트UHD 셋탑 설치했는데 빠르네요 ㄷ ㄷ ㄷ : 클리앙</span>
모두의공원,2018-09-12,"준걸로 아는데.. TV, 인터넷, 전화 다 넘어갔지만 포인트는 0. 아마 돈내면 줄듯도 한데 상당히 야박해진거 같군요. 그리고 처음 안건데 출동비라는것도 있네요. 워낙 as를 안하고 ,만 오래써서 그런가 적응하기가",<span>KT인터넷 가입했는데 멤버십 포인트가..</span>
모두의공원,2018-09-05,"KT에서 , 기가라이트 + 기가와이파이로 변경했습니다.. 이전에 글을 한번 올렸는데.. 기가와이파이는 속도가 100M 급으로만 나오는 문제 기가와이파이와 유선 대역이 달라서 내부 네트워크 통신이 안되는 문제...",<span><b>SKB</b> 설치기...</span>
모두의공원,2018-09-04,잘 되다가 갑자기 안 되네요 ㅂㄷㅂㄷ 약정 끝나면 바로 게티로 넘어갑니다 후;;,<span><b>SKB</b> 죽었나요 ㅎㄷㄷㄷ</span>
모두의공원,2018-12-20,"어제 해지방어를 처음 시도해보고 3사 기가인터넷 되는지를 살펴봤습니다 주소로 검색해보니 ,, KT 둘다 100M 상품만 지원이 된다고 나오고 LG는 500M 상품까지 지원된다고 나오네요 요즘 기가인터넷이 되는곳...",<span>본인이 거주하시는곳 기가인터넷 되시나요?? : 클리앙</span>
모두의공원,2018-12-19,"집에 LG / , 씁니다. LG로는 UHD까지 뻥뻥 나오는데 ,로 fast.com 들어가면 최고일때 36정도. 플레이시키면 해상도 853x480 수준이 최고에요. ㄷㄷㄷ 30년 써가는 ,는 이제 놓아줘야 할 거 같아요 ㅡ.ㅡ;;;",<span>요며칠 <b>SKB</b>로 넷플릭스 해상도 수준이하네요 ㅡ.ㅡ;; : 클리앙</span>
모두의공원,2018-12-19,해지방어 신공이 대단했지만.. 그냥 위약금 내고 해지했습니다. 아직 약정이 20개월이나 남아서.. 거의 20만원의.. 위약금을.. 하지만.. 내돈내고 TV를 보는데.. 진짜 광고 폭탄은... 참을 수 가 없네요.. 뗘...,<span><b>SKB</b> TV 해지했네요 : 클리앙</span>
모두의공원,2018-12-19,옛날에 벤치비에서 2000 나온이후로 또 이러네요. 이래서 통신사 자체 서버말고는 믿을게 못된다는...,<span><b>SKB</b> 인터넷 속도. : 클리앙</span>
모두의공원,2019-02-12, 화웨이+는 잘 됩니다. 허브,<span>지금 kt만 끊겼네요 : 클리앙</span>
모두의공원,2019-02-11,"안 되시는 분이 많아서 지워요. , 쓰는데.. 여기도 조만간 안 되겠네요.",<span>조만간 내용은 삭제하겠지만.. https 관련 함 보세요. : 클리앙</span>
모두의공원,2019-02-10,"스벅 와이파이(KT) 잡고 넷플릭스 보는 중인데, 8M~10M 정도는 기본으로 유지되네요. 울집 (, 반기가) 보다 훨 좋군요.. ㅠㅠ",<span>스타벅스 와이파이는 넷플릭스 속도 잘 나오네요 : 클리앙</span>
모두의공원,2019-01-12," 기가라이트 + 211개 채널 TV해서 28,600원 정도 내고 있습니다. 약정이 끝난지 좀 됐는데.. 갈아타기도 그렇고 그냥 저냥 쓰고 있는데 신규로 타 회사 이동하면 너무 비싸더라구요.. 갈아 탈까 말까 고민...",<span>인터넷 요금 얼마나 나오시나영? : 클리앙</span>
모두의공원,2019-01-11,인터넷 자체는 정상 근데 공유기에서 DDNS 등록이나 시간을 받아오지 못하네요 공유기에서 인터넷 접속을 못하는 특이하고도 답답한 상황이네요 고객센터에 전화를 해봐야 되는건지 이런건 처음이라 황당하기...,<span><b>SKB</b> 인터넷 특이증상 일어나네요 : 클리앙</span>
모두의공원,2019-01-06,기가라이트 의미가 없네요...토렌트 같은것두 안 쓰고 해서 빨라서 이득 볼 일이 없네요,<span><b>SKB</b> 기가라이트 해외속도 노답.jpg : 클리앙</span>
모두의공원,2019-01-06,"있고 그렇대요.. 유플러스도 종로 중구 마포 은평이 관할지역인 중앙국사를 아현과 같은 D 등급으로 유지하고 있었다네요 SKT와 ,가 전라북도 전체 관할하는 국사를 각각 C/D 등급으로 유지보수 하고 있었다네요",<span>기간통신사 국사들 등급 관리 모든 사업자 조사.. 12개 국사 재조정.기사 : 클리앙</span>
모두의공원,2018-08-08,"약정이 다 끝나서 한번 조건이나 들어보자 해서 상담했는데 1년 약정에 8만원을 제시하네요. 사실 , 쓰면서 인터넷 속도와 TV가 너무 품질이 별로였어서 이번에 그냥 별 것 없으면 요금제 좀 높아지더라도...",<span>이제 해지방어도 별 메리트가 없네요 ㅎㅎ</span>
모두의공원,2018-08-07,"정말 신기하네요. 렌선을 꽂으면 100mbps에 가까운 95~98이 나오고, 와이파이 5GHz로는 85가 나옵니다. 그리고, 넷플릭스 속도 측정을 하면 이십팔이 나오네요. 이십팔. 메가비피에스. 왜 때문일까요??? 왜",<span><b>SKB</b>의 넷플릭스 속도는?</span>
모두의공원,2018-08-07,"최근 넷플릭스가 한국 시장 공략을 가속화하며 국내 업체와 제휴를 모색하는 것에 대해선 자체 콘텐츠 경쟁력 확보에 우선순위를 두며 대응하겠다는 입장이다. 윤석암 SK브로드밴드 미디어부문장은 ""다른...","<span><b>SKB</b> ""맞춤형 IPTV로 넷플릭스와 맞짱""</span>"
모두의공원,2018-08-05,"백본망을 SKB껄 쓰는건지는 몰라도 ,로 인식하네요 물론 IP는 흔히 보이는 SKT 통신사 IP이긴 하지만요 그리고 업로드가 집인터넷보다 빠르네요(.......)",<span>SKT는 테더링하면 <b>SKB</b>로 뜨네요</span>
모두의공원,2019-01-26,몇일전에 https://m.blog.naver.com/gongin486/221447111726 요런기사를 봐서 혹시나 했는데.. 어제테스트 해봤을땐 별차이없었는데 오늘 지금 해보니 테스트패턴이나 hdr 영상에서 16m 까지 나오네요.. 10...,<span><b>skb</b> 넷플릭스 속도가 좀 개선이 된거 같네요 : 클리앙</span>
모두의공원,2019-01-25,컴퓨터로 서핑중인데 페이스북만 안되네요 ㅋㅋㅋㅋㅋㅋㅋㅋ 저만 이러는 것 같지는 않아서 더 당황스럽네요 뭔 사고라도 난걸까요..,<span><b>SKB</b> 쓰시는 분 페이스북 다들 안되시는거 맞죠? : 클리앙</span>
모두의공원,2019-01-25,아직까지 안되고 있는데.... https://www.facebook.com 은 안되고...?! https://m.facebook.com 은 되네요.,<span><b>skb</b> 페이스북 웃끼네요. : 클리앙</span>
모두의공원,2019-01-25,"밑에 , 접속 안된다고 하시는 분이 계셔서 티브로드도 접속이 안되는군요... 작업하시다가 싸그리 날려드신듯",<span>티브로드 페이스북 접속 안됩니다. : 클리앙</span>
모두의공원,2019-01-25,"커넥션 에러가 뜨길래 뭘 잘못했나 한참 고민했는데 주변에 연락해보니 상당수 ,가 페이스북 접속이 안 되네요. 아무래도 , 쪽에서 뭐 작업하다가 DNS 날려먹었나 봅니다. 윈도우 앱으로는 접속이 되고...",<span>지금 <b>SKB</b> 일부 지역 페이스북 접속 안 되니 참고하세요. : 클리앙</span>
모두의공원,2019-01-25,"인데 플스, 티비, 윈앱, 엣지 순으로 4k가 빨리 뜨네요 피씨에 문제가 있는건지 ㅠㅜ 엣지는 1080p 올라오는 것도 한참 걸립니다. 플4프로 윈10 앱 읜10 엣지 티비 앱",<span>넷플릭스 플스 vs PC vs 스마트티비 : 클리앙</span>
모두의공원,2019-01-25,"받는건 아무 이상이 없는데 로그오프 상태에서 쉐어링크로 받는건 인터넷 업체를 가리는것 같네요 저희집은 되고 본가는 또 안되고 , uplus 안되고 cj 인터넷은 되고 skt uplus lte는 또 되고........ 셰어링크...",<span>드롭박스 사용자분들 이상없으신가요? : 클리앙</span>
모두의공원,2018-10-23,"공유기 자원을 엄청 써먹더군요 이상하게 CPU사용율이 100%찍을때도 많고 했는데, IP조회해보니 , 국내이용을 하고있더라구요 이거 어떻게 경찰 고소라던가 뭔가 빅엿 먹여줄 방법이 있을것 같은데... 어찌...",<span>최근들어서 인터넷이 미친듯이 끊겨서 공유기를 확인해보니 바퀴벌레가 있네요</span>
모두의공원,2018-10-21,"G파일로 다운을 받는데... ,는 잘 나와야 15000kB/S 이었는데... KT는 70,000kb/S 까지도 넘어가네요. ,는 뭐가 문제였을까요. 가장 빠른거라고 했었는데...",<span>KT인터넷이 훨씬 빠르군요!</span>
모두의공원,2018-10-21,100M 인터넷 기준입니다 .. 'ㅅ',<span>오늘의 <b>SKB</b> 인터넷 속도입니다</span>
모두의공원,2019-01-30,집에서 인터넷을 SK 브로드밴드로 하고 있습니다. 얼마전 전화가 와서 가디언 서비스를 1달간 무료로 체험하게 해준다고 했습니다. 회사에서 회의 중에 받은 전화라 알았다고 하고 금방 통화를 종료했습니다. PS4...,<span><b>SKB</b>는 저에게 절망을 안겨주고 있습니다. : 클리앙</span>
모두의공원,2019-01-30,"약 1년전 , 500mb쓰는데도 늘 깍두기 상태여서, 약정 끝나자마자 당시 클리앙에서도 넷플릭스나 해외서버 관련해서 호평이었던 KT 500mb로 옮겼어요. 그렇게 옮겨서 분명히 잘 썼거든요, 무선으로도 충분히...",<span>요즘 넷플릭스 해상도가 왔다갔다하네요 (KT) : 클리앙</span>
